order_id,order_date,required_date,shipped_date,product_id,product_name,order_unit_price,quantity,discount,ship_via,freight,ship_name,ship_city,ship_country,shipper_id,shipper_name,category_id,category_name,quantity_per_unit,product_unit_price,units_in_stock,units_on_order,reorder_level,discontinued,supplier_id,supplier_name,supplier_city,supplier_country,customer_id,customer_name,customer_city,customer_country,lat,long,employee_id,employee_name,employee_title,employee_hire_date,employee_city,employee_country
10851,1998-01-26,1998-02-23,1998-02-02,59,Raclette Courdavault,55.0,42,0.05,1,160.55,Ricardo Adocicados,Rio de Janeiro,Brazil,1,Speedy Express,4,Dairy Products,5 kg pkg.,55.0,79,0,0,0,28,Gai pâturage,Annecy,France,RICAR,Ricardo Adocicados,Rio de Janeiro,Brazil,-14.235.004,-5.192.528,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10841,1998-01-20,1998-02-17,1998-01-29,59,Raclette Courdavault,55.0,50,0.0,2,424.3,Suprêmes délices,Charleroi,Belgium,2,United Package,4,Dairy Products,5 kg pkg.,55.0,79,0,0,0,28,Gai pâturage,Annecy,France,SUPRD,Suprêmes délices,Charleroi,Belgium,50.503.887,4.469.936,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10823,1998-01-09,1998-02-06,1998-01-13,59,Raclette Courdavault,55.0,40,0.1,2,163.97,LILA-Supermercado,Barquisimeto,Venezuela,2,United Package,4,Dairy Products,5 kg pkg.,55.0,79,0,0,0,28,Gai pâturage,Annecy,France,LILAS,LILA-Supermercado,Barquisimeto,Venezuela,642.375,-6.658.973,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10650,1997-08-29,1997-09-26,1997-09-03,30,Nord-Ost Matjeshering,25.89,30,0.0,3,176.81,Familia Arquibaldo,Sao Paulo,Brazil,3,Federal Shipping,8,Seafood,10 - 200 g glasses,25.89,10,0,15,0,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Cuxhaven,Germany,FAMIA,Familia Arquibaldo,Sao Paulo,Brazil,-14.235.004,-5.192.528,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10866,1998-02-03,1998-03-03,1998-02-12,30,Nord-Ost Matjeshering,25.89,40,0.25,1,109.11,Berglunds snabbköp,Luleå,Sweden,1,Speedy Express,8,Seafood,10 - 200 g glasses,25.89,10,0,15,0,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Cuxhaven,Germany,BERGS,Berglunds snabbköp,Luleå,Sweden,60.128.161,18.643.501,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10650,1997-08-29,1997-09-26,1997-09-03,53,Perth Pasties,32.8,25,0.05,3,176.81,Familia Arquibaldo,Sao Paulo,Brazil,3,Federal Shipping,6,Meat/Poultry,48 pieces,32.8,0,0,0,1,24,"G'day, Mate",Sydney,Australia,FAMIA,Familia Arquibaldo,Sao Paulo,Brazil,-14.235.004,-5.192.528,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10675,1997-09-19,1997-10-17,1997-09-23,53,Perth Pasties,32.8,10,0.0,2,31.85,Frankenversand,München,Germany,2,United Package,6,Meat/Poultry,48 pieces,32.8,0,0,0,1,24,"G'day, Mate",Sydney,Australia,FRANK,Frankenversand,München,Germany,51.165.691,10.451.526,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10711,1997-10-21,1997-12-02,1997-10-29,53,Perth Pasties,32.8,120,0.0,2,52.41,Save-a-lot Markets,Boise,USA,2,United Package,6,Meat/Poultry,48 pieces,32.8,0,0,0,1,24,"G'day, Mate",Sydney,Australia,SAVEA,Save-a-lot Markets,Boise,USA,3.709.024,-95.712.891,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10869,1998-02-04,1998-03-04,1998-02-09,1,Chai,18.0,40,0.0,1,143.28,Seven Seas Imports,London,UK,1,Speedy Express,1,Beverages,10 boxes x 30 bags,18.0,39,0,10,1,8,"Specialty Biscuits, Ltd.",Manchester,UK,SEVES,Seven Seas Imports,London,UK,55.378.051,-3.435.973,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10477,1997-03-17,1997-04-14,1997-03-25,1,Chai,14.4,15,0.0,2,13.02,Princesa Isabel Vinhos,Lisboa,Portugal,2,United Package,1,Beverages,10 boxes x 30 bags,18.0,39,0,10,1,8,"Specialty Biscuits, Ltd.",Manchester,UK,PRINI,Princesa Isabel Vinhos,Lisboa,Portugal,39.399.872,-8.224.454,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10869,1998-02-04,1998-03-04,1998-02-09,23,Tunnbröd,9.0,50,0.0,1,143.28,Seven Seas Imports,London,UK,1,Speedy Express,5,Grains/Cereals,12 - 250 g pkgs.,9.0,61,0,25,0,9,PB Knäckebröd AB,Göteborg,Sweden,SEVES,Seven Seas Imports,London,UK,55.378.051,-3.435.973,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10899,1998-02-20,1998-03-20,1998-02-26,39,Chartreuse verte,18.0,8,0.15,3,1.21,LILA-Supermercado,Barquisimeto,Venezuela,3,Federal Shipping,1,Beverages,750 cc per bottle,18.0,69,0,5,0,18,Aux joyeux ecclésiastiques,Paris,France,LILAS,LILA-Supermercado,Barquisimeto,Venezuela,642.375,-6.658.973,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10654,1997-09-02,1997-09-30,1997-09-11,39,Chartreuse verte,18.0,20,0.1,1,55.26,Berglunds snabbköp,Luleå,Sweden,1,Speedy Express,1,Beverages,750 cc per bottle,18.0,69,0,5,0,18,Aux joyeux ecclésiastiques,Paris,France,BERGS,Berglunds snabbköp,Luleå,Sweden,60.128.161,18.643.501,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10297,1996-09-04,1996-10-16,1996-09-10,39,Chartreuse verte,14.4,60,0.0,2,5.74,Blondel père et fils,Strasbourg,France,2,United Package,1,Beverages,750 cc per bottle,18.0,69,0,5,0,18,Aux joyeux ecclésiastiques,Paris,France,BLONP,Blondesddsl père et fils,Strasbourg,France,46.227.638,2.213.749,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10477,1997-03-17,1997-04-14,1997-03-25,39,Chartreuse verte,14.4,20,0.25,2,13.02,Princesa Isabel Vinhos,Lisboa,Portugal,2,United Package,1,Beverages,750 cc per bottle,18.0,69,0,5,0,18,Aux joyeux ecclésiastiques,Paris,France,PRINI,Princesa Isabel Vinhos,Lisboa,Portugal,39.399.872,-8.224.454,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10872,1998-02-05,1998-03-05,1998-02-09,64,Wimmers gute Semmelknödel,33.25,15,0.05,2,175.32,Godos Cocina Típica,Sevilla,Spain,2,United Package,5,Grains/Cereals,20 bags x 4 pieces,33.25,22,80,30,0,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,GODOS,Godos Cocina Típica,Sevilla,Spain,40.463.667,-374.922,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10333,1996-10-18,1996-11-15,1996-10-25,14,Tofu,18.6,10,0.0,3,0.59,Wartian Herkku,Oulu,Finland,3,Federal Shipping,7,Produce,40 - 100 g pkgs.,23.25,35,0,0,0,6,Mayumi's,Osaka,Japan,WARTH,Wartian Herkku,Oulu,Finland,6.192.411,25.748.151,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10675,1997-09-19,1997-10-17,1997-09-23,14,Tofu,23.25,30,0.0,2,31.85,Frankenversand,München,Germany,2,United Package,7,Produce,40 - 100 g pkgs.,23.25,35,0,0,0,6,Mayumi's,Osaka,Japan,FRANK,Frankenversand,München,Germany,51.165.691,10.451.526,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10474,1997-03-13,1997-04-10,1997-03-21,14,Tofu,18.6,12,0.0,2,83.49,Pericles Comidas clásicas,México D.F.,Mexico,2,United Package,7,Produce,40 - 100 g pkgs.,23.25,35,0,0,0,6,Mayumi's,Osaka,Japan,PERIC,Pericles Comidas clásicas,México D.F.,Mexico,23.634.501,-102.552.784,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10359,1996-11-21,1996-12-19,1996-11-26,31,Gorgonzola Telino,10.0,70,0.05,3,288.43,Seven Seas Imports,London,UK,3,Federal Shipping,4,Dairy Products,12 - 100 g pkgs,12.5,0,70,20,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,SEVES,Seven Seas Imports,London,UK,55.378.051,-3.435.973,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10569,1997-06-16,1997-07-14,1997-07-11,31,Gorgonzola Telino,12.5,35,0.2,1,58.98,Rattlesnake Canyon Grocery,Albuquerque,USA,1,Speedy Express,4,Dairy Products,12 - 100 g pkgs,12.5,0,70,20,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,RATTC,Rattlesnake Canyon Grocery,Albuquerque,USA,3.709.024,-95.712.891,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10549,1997-05-27,1997-06-10,1997-05-30,31,Gorgonzola Telino,12.5,55,0.15,1,171.24,QUICK-Stop,Cunewalde,Germany,1,Speedy Express,4,Dairy Products,12 - 100 g pkgs,12.5,0,70,20,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,QUICK,QUICK-Stop,Cunewalde,Germany,51.165.691,10.451.526,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10812,1998-01-02,1998-01-30,1998-01-12,31,Gorgonzola Telino,12.5,16,0.1,1,59.78,Reggiani Caseifici,Reggio Emilia,Italy,1,Speedy Express,4,Dairy Products,12 - 100 g pkgs,12.5,0,70,20,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,REGGC,Reggiani Caseifici,Reggio Emilia,Italy,4.187.194,1.256.738,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10730,1997-11-05,1997-12-03,1997-11-14,31,Gorgonzola Telino,12.5,3,0.05,1,20.12,Bon app',Marseille,France,1,Speedy Express,4,Dairy Products,12 - 100 g pkgs,12.5,0,70,20,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,BONAP,Bon app',Marseille,France,46.227.638,2.213.749,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10954,1998-03-17,1998-04-28,1998-03-20,31,Gorgonzola Telino,12.5,25,0.15,1,27.91,LINO-Delicateses,I. de Margarita,Venezuela,1,Speedy Express,4,Dairy Products,12 - 100 g pkgs,12.5,0,70,20,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,LINOD,LINO-Delicateses,I. de Margarita,Venezuela,642.375,-6.658.973,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10761,1997-12-02,1997-12-30,1997-12-08,75,Rhönbräu Klosterbier,7.75,18,0.0,2,18.66,Rattlesnake Canyon Grocery,Albuquerque,USA,2,United Package,1,Beverages,24 - 0.5 l bottles,7.75,125,0,25,0,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,RATTC,Rattlesnake Canyon Grocery,Albuquerque,USA,3.709.024,-95.712.891,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10474,1997-03-13,1997-04-10,1997-03-21,75,Rhönbräu Klosterbier,6.2,10,0.0,2,83.49,Pericles Comidas clásicas,México D.F.,Mexico,2,United Package,1,Beverages,24 - 0.5 l bottles,7.75,125,0,25,0,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,PERIC,Pericles Comidas clásicas,México D.F.,Mexico,23.634.501,-102.552.784,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10549,1997-05-27,1997-06-10,1997-05-30,45,Rogede sild,9.5,100,0.15,1,171.24,QUICK-Stop,Cunewalde,Germany,1,Speedy Express,8,Seafood,1k pkg.,9.5,5,70,15,0,21,Lyngbysild,Lyngby,Denmark,QUICK,QUICK-Stop,Cunewalde,Germany,51.165.691,10.451.526,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10954,1998-03-17,1998-04-28,1998-03-20,45,Rogede sild,9.5,30,0.0,1,27.91,LINO-Delicateses,I. de Margarita,Venezuela,1,Speedy Express,8,Seafood,1k pkg.,9.5,5,70,15,0,21,Lyngbysild,Lyngby,Denmark,LINOD,LINO-Delicateses,I. de Margarita,Venezuela,642.375,-6.658.973,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10870,1998-02-04,1998-03-04,1998-02-13,51,Manjimup Dried Apples,53.0,2,0.0,3,12.04,Wolski Zajazd,Warszawa,Poland,3,Federal Shipping,7,Produce,50 - 300 g pkgs.,53.0,20,0,10,0,24,"G'day, Mate",Sydney,Australia,WOLZA,Wolski  Zajazd,Warszawa,Poland,51.919.438,19.145.136,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10549,1997-05-27,1997-06-10,1997-05-30,51,Manjimup Dried Apples,53.0,48,0.15,1,171.24,QUICK-Stop,Cunewalde,Germany,1,Speedy Express,7,Produce,50 - 300 g pkgs.,53.0,20,0,10,0,24,"G'day, Mate",Sydney,Australia,QUICK,QUICK-Stop,Cunewalde,Germany,51.165.691,10.451.526,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10397,1996-12-27,1997-01-24,1997-01-02,51,Manjimup Dried Apples,42.4,18,0.15,1,60.26,Princesa Isabel Vinhos,Lisboa,Portugal,1,Speedy Express,7,Produce,50 - 300 g pkgs.,53.0,20,0,10,0,24,"G'day, Mate",Sydney,Australia,PRINI,Princesa Isabel Vinhos,Lisboa,Portugal,39.399.872,-8.224.454,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10358,1996-11-20,1996-12-18,1996-11-27,34,Sasquatch Ale,11.2,10,0.05,1,19.64,La maison d'Asie,Toulouse,France,1,Speedy Express,1,Beverages,24 - 12 oz bottles,14.0,111,0,15,0,16,Bigfoot Breweries,Bend,USA,LAMAI,La maison d'Asie,Toulouse,France,46.227.638,2.213.749,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10372,1996-12-04,1997-01-01,1996-12-09,38,Côte de Blaye,210.8,40,0.25,2,890.78,Queen Cozinha,Sao Paulo,Brazil,2,United Package,1,Beverages,12 - 75 cl bottles,263.5,17,0,15,0,18,Aux joyeux ecclésiastiques,Paris,France,QUEEN,Queen Cozinha,Sao Paulo,Brazil,-14.235.004,-5.192.528,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10714,1997-10-22,1997-11-19,1997-10-27,47,Zaanse koeken,9.5,50,0.25,3,24.49,Save-a-lot Markets,Boise,USA,3,Federal Shipping,3,Confections,10 - 4 oz boxes,9.5,36,0,0,0,22,Zaanse Snoepfabriek,Zaandam,Netherlands,SAVEA,Save-a-lot Markets,Boise,USA,3.709.024,-95.712.891,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10575,1997-06-20,1997-07-04,1997-06-30,63,Vegie-spread,43.9,6,0.0,1,127.34,Morgenstern Gesundkost,Leipzig,Germany,1,Speedy Express,2,Condiments,15 - 625 g jars,43.9,24,0,5,0,7,"Pavlova, Ltd.",Melbourne,Australia,MORGK,Morgenstern Gesundkost,Leipzig,Germany,51.165.691,10.451.526,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10650,1997-08-29,1997-09-26,1997-09-03,54,Tourtière,7.45,30,0.0,3,176.81,Familia Arquibaldo,Sao Paulo,Brazil,3,Federal Shipping,6,Meat/Poultry,16 pies,7.45,21,0,10,0,25,Ma Maison,Montréal,Canada,FAMIA,Familia Arquibaldo,Sao Paulo,Brazil,-14.235.004,-5.192.528,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10654,1997-09-02,1997-09-30,1997-09-11,54,Tourtière,7.45,6,0.1,1,55.26,Berglunds snabbköp,Luleå,Sweden,1,Speedy Express,6,Meat/Poultry,16 pies,7.45,21,0,10,0,25,Ma Maison,Montréal,Canada,BERGS,Berglunds snabbköp,Luleå,Sweden,60.128.161,18.643.501,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10851,1998-01-26,1998-02-23,1998-02-02,57,Ravioli Angelo,19.5,10,0.05,1,160.55,Ricardo Adocicados,Rio de Janeiro,Brazil,1,Speedy Express,5,Grains/Cereals,24 - 250 g pkgs.,19.5,36,0,20,0,26,Pasta Buttini s.r.l.,Salerno,Italy,RICAR,Ricardo Adocicados,Rio de Janeiro,Brazil,-14.235.004,-5.192.528,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10823,1998-01-09,1998-02-06,1998-01-13,57,Ravioli Angelo,19.5,15,0.0,2,163.97,LILA-Supermercado,Barquisimeto,Venezuela,2,United Package,5,Grains/Cereals,24 - 250 g pkgs.,19.5,36,0,20,0,26,Pasta Buttini s.r.l.,Salerno,Italy,LILAS,LILA-Supermercado,Barquisimeto,Venezuela,642.375,-6.658.973,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10269,1996-07-31,1996-08-14,1996-08-09,33,Geitost,2.0,60,0.05,1,4.56,White Clover Markets,Seattle,USA,1,Speedy Express,4,Dairy Products,500 g,2.5,112,0,20,0,15,Norske Meierier,Sandvika,Norway,WHITC,White Clover Markets,Seattle,USA,3.709.024,-95.712.891,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10607,1997-07-22,1997-08-19,1997-07-25,33,Geitost,2.5,14,0.0,1,200.24,Save-a-lot Markets,Boise,USA,1,Speedy Express,4,Dairy Products,500 g,2.5,112,0,20,0,15,Norske Meierier,Sandvika,Norway,SAVEA,Save-a-lot Markets,Boise,USA,3.709.024,-95.712.891,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10607,1997-07-22,1997-08-19,1997-07-25,40,Boston Crab Meat,18.4,42,0.0,1,200.24,Save-a-lot Markets,Boise,USA,1,Speedy Express,8,Seafood,24 - 4 oz tins,18.4,123,0,30,0,19,New England Seafood Cannery,Boston,USA,SAVEA,Save-a-lot Markets,Boise,USA,3.709.024,-95.712.891,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10474,1997-03-13,1997-04-10,1997-03-21,40,Boston Crab Meat,14.7,21,0.0,2,83.49,Pericles Comidas clásicas,México D.F.,Mexico,2,United Package,8,Seafood,24 - 4 oz tins,18.4,123,0,30,0,19,New England Seafood Cannery,Boston,USA,PERIC,Pericles Comidas clásicas,México D.F.,Mexico,23.634.501,-102.552.784,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10569,1997-06-16,1997-07-14,1997-07-11,76,Lakkalikööri,18.0,30,0.0,1,58.98,Rattlesnake Canyon Grocery,Albuquerque,USA,1,Speedy Express,1,Beverages,500 ml,18.0,57,0,20,0,23,Karkki Oy,Lappeenranta,Finland,RATTC,Rattlesnake Canyon Grocery,Albuquerque,USA,3.709.024,-95.712.891,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10575,1997-06-20,1997-07-04,1997-06-30,76,Lakkalikööri,18.0,10,0.0,1,127.34,Morgenstern Gesundkost,Leipzig,Germany,1,Speedy Express,1,Beverages,500 ml,18.0,57,0,20,0,23,Karkki Oy,Lappeenranta,Finland,MORGK,Morgenstern Gesundkost,Leipzig,Germany,51.165.691,10.451.526,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10721,1997-10-29,1997-11-26,1997-10-31,44,Gula Malacca,19.45,50,0.05,3,48.92,QUICK-Stop,Cunewalde,Germany,3,Federal Shipping,2,Condiments,20 - 2 kg bags,19.45,27,0,15,0,20,Leka Trading,Singapore,Singapore,QUICK,QUICK-Stop,Cunewalde,Germany,51.165.691,10.451.526,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10648,1997-08-28,1997-10-09,1997-09-09,22,Gustaf's Knäckebröd,21.0,15,0.0,2,14.25,Ricardo Adocicados,Rio de Janeiro,Brazil,2,United Package,5,Grains/Cereals,24 - 500 g pkgs.,21.0,104,0,25,0,9,PB Knäckebröd AB,Göteborg,Sweden,RICAR,Ricardo Adocicados,Rio de Janeiro,Brazil,-14.235.004,-5.192.528,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10372,1996-12-04,1997-01-01,1996-12-09,20,Sir Rodney's Marmalade,64.8,12,0.25,2,890.78,Queen Cozinha,Sao Paulo,Brazil,2,United Package,3,Confections,30 gift boxes,81.0,40,0,0,0,8,"Specialty Biscuits, Ltd.",Manchester,UK,QUEEN,Queen Cozinha,Sao Paulo,Brazil,-14.235.004,-5.192.528,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10851,1998-01-26,1998-02-23,1998-02-02,25,NuNuCa Nuß-Nougat-Creme,14.0,10,0.05,1,160.55,Ricardo Adocicados,Rio de Janeiro,Brazil,1,Speedy Express,3,Confections,20 - 450 g glasses,14.0,76,0,30,0,11,Heli Süßwaren GmbH & Co. KG,Berlin,Germany,RICAR,Ricardo Adocicados,Rio de Janeiro,Brazil,-14.235.004,-5.192.528,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10761,1997-12-02,1997-12-30,1997-12-08,25,NuNuCa Nuß-Nougat-Creme,14.0,35,0.25,2,18.66,Rattlesnake Canyon Grocery,Albuquerque,USA,2,United Package,3,Confections,20 - 450 g glasses,14.0,76,0,30,0,11,Heli Süßwaren GmbH & Co. KG,Berlin,Germany,RATTC,Rattlesnake Canyon Grocery,Albuquerque,USA,3.709.024,-95.712.891,5,Buchanan Steven,Sales Manager,1993-10-17,London,UK
10770,1997-12-09,1998-01-06,1997-12-17,11,Queso Cabrales,21.0,15,0.25,3,5.32,Hanari Carnes,Rio de Janeiro,Brazil,3,Federal Shipping,4,Dairy Products,1 kg pkg.,21.0,22,30,30,0,5,Cooperativa de Quesos 'Las Cabras',Oviedo,Spain,HANAR,Hanari Carnes,Rio de Janeiro,Brazil,-14.235.004,-5.192.528,8,Callahan Laura,Inside Sales Coordinator,1994-03-05,Seattle,USA
10614,1997-07-29,1997-08-26,1997-08-01,11,Queso Cabrales,21.0,14,0.0,3,1.93,Blauer See Delikatessen,Mannheim,Germany,3,Federal Shipping,4,Dairy Products,1 kg pkg.,21.0,22,30,30,0,5,Cooperativa de Quesos 'Las Cabras',Oviedo,Spain,BLAUS,Blauer See Delikatessen,Mannheim,Germany,51.165.691,10.451.526,8,Callahan Laura,Inside Sales Coordinator,1994-03-05,Seattle,USA
10443,1997-02-12,1997-03-12,1997-02-14,11,Queso Cabrales,16.8,6,0.2,1,13.95,Reggiani Caseifici,Reggio Emilia,Italy,1,Speedy Express,4,Dairy Products,1 kg pkg.,21.0,22,30,30,0,5,Cooperativa de Quesos 'Las Cabras',Oviedo,Spain,REGGC,Reggiani Caseifici,Reggio Emilia,Italy,4.187.194,1.256.738,8,Callahan Laura,Inside Sales Coordinator,1994-03-05,Seattle,USA
10862,1998-01-30,1998-03-13,1998-02-02,11,Queso Cabrales,21.0,25,0.0,2,53.23,Lehmanns Marktstand,Frankfurt a.M.,Germany,2,United Package,4,Dairy Products,1 kg pkg.,21.0,22,30,30,0,5,Cooperativa de Quesos 'Las Cabras',Oviedo,Spain,LEHMS,Lehmanns Marktstand,Frankfurt a.M.,Germany,51.165.691,10.451.526,8,Callahan Laura,Inside Sales Coordinator,1994-03-05,Seattle,USA
10986,1998-03-30,1998-04-27,1998-04-21,11,Queso Cabrales,21.0,30,0.0,2,217.86,Océano Atlántico Ltda.,Buenos Aires,Argentina,2,United Package,4,Dairy Products,1 kg pkg.,21.0,22,30,30,0,5,Cooperativa de Quesos 'Las Cabras',Oviedo,Spain,OCEAN,Océano Atlántico Ltda.,Buenos Aires,Argentina,-38.416.097,-63.616.672,8,Callahan Laura,Inside Sales Coordinator,1994-03-05,Seattle,USA
10545,1997-05-22,1997-06-19,1997-06-26,11,Queso Cabrales,21.0,10,0.0,2,11.92,Lazy K Kountry Store,Walla Walla,USA,2,United Package,4,Dairy Products,1 kg pkg.,21.0,22,30,30,0,5,Cooperativa de Quesos 'Las Cabras',Oviedo,Spain,LAZYK,Lazy K Kountry Store,Walla Walla,USA,3.709.024,-95.712.891,8,Callahan Laura,Inside Sales Coordinator,1994-03-05,Seattle,USA
10571,1997-06-17,1997-07-29,1997-07-04,42,Singaporean Hokkien Fried Mee,14.0,28,0.15,3,26.06,Ernst Handel,Graz,Austria,3,Federal Shipping,5,Grains/Cereals,32 - 1 kg pkgs.,14.0,26,0,0,1,20,Leka Trading,Singapore,Singapore,ERNSH,Ernst Handel,Graz,Austria,47.516.231,14.550.072,8,Callahan Laura,Inside Sales Coordinator,1994-03-05,Seattle,USA
10845,1998-01-21,1998-02-04,1998-01-30,42,Singaporean Hokkien Fried Mee,14.0,42,0.1,1,212.98,QUICK-Stop,Cunewalde,Germany,1,Speedy Express,5,Grains/Cereals,32 - 1 kg pkgs.,14.0,26,0,0,1,20,Leka Trading,Singapore,Singapore,QUICK,QUICK-Stop,Cunewalde,Germany,51.165.691,10.451.526,8,Callahan Laura,Inside Sales Coordinator,1994-03-05,Seattle,USA
10498,1997-04-07,1997-05-05,1997-04-11,42,Singaporean Hokkien Fried Mee,14.0,30,0.0,2,29.75,HILARION-Abastos,San Cristóbal,Venezuela,2,United Package,5,Grains/Cereals,32 - 1 kg pkgs.,14.0,26,0,0,1,20,Leka Trading,Singapore,Singapore,HILAA,HILARION-Abastos,San Cristóbal,Venezuela,642.375,-6.658.973,8,Callahan Laura,Inside Sales Coordinator,1994-03-05,Seattle,USA
11007,1998-04-08,1998-05-06,1998-04-13,42,Singaporean Hokkien Fried Mee,14.0,14,0.0,2,202.24,Princesa Isabel Vinhos,Lisboa,Portugal,2,United Package,5,Grains/Cereals,32 - 1 kg pkgs.,14.0,26,0,0,1,20,Leka Trading,Singapore,Singapore,PRINI,Princesa Isabel Vinhos,Lisboa,Portugal,39.399.872,-8.224.454,8,Callahan Laura,Inside Sales Coordinator,1994-03-05,Seattle,USA
10268,1996-07-30,1996-08-27,1996-08-02,72,Mozzarella di Giovanni,27.8,4,0.0,3,66.29,GROSELLA-Restaurante,Caracas,Venezuela,3,Federal Shipping,4,Dairy Products,24 - 200 g pkgs.,34.8,14,0,0,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,GROSR,GROSELLA-Restaurante,Caracas,Venezuela,642.375,-6.658.973,8,Callahan Laura,Inside Sales Coordinator,1994-03-05,Seattle,USA
10533,1997-05-12,1997-06-09,1997-05-22,72,Mozzarella di Giovanni,34.8,24,0.0,1,188.04,Folk och fä HB,Bräcke,Sweden,1,Speedy Express,4,Dairy Products,24 - 200 g pkgs.,34.8,14,0,0,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,FOLKO,Folk och fä HB,Bräcke,Sweden,60.128.161,18.643.501,8,Callahan Laura,Inside Sales Coordinator,1994-03-05,Seattle,USA
10932,1998-03-06,1998-04-03,1998-03-24,72,Mozzarella di Giovanni,34.8,16,0.0,1,134.64,Bon app',Marseille,France,1,Speedy Express,4,Dairy Products,24 - 200 g pkgs.,34.8,14,0,0,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,BONAP,Bon app',Marseille,France,46.227.638,2.213.749,8,Callahan Laura,Inside Sales Coordinator,1994-03-05,Seattle,USA
10987,1998-03-31,1998-04-28,1998-04-06,72,Mozzarella di Giovanni,34.8,20,0.0,1,185.48,Eastern Connection,London,UK,1,Speedy Express,4,Dairy Products,24 - 200 g pkgs.,34.8,14,0,0,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,EASTC,Eastern Connection,London,UK,55.378.051,-3.435.973,8,Callahan Laura,Inside Sales Coordinator,1994-03-05,Seattle,USA
10435,1997-02-04,1997-03-18,1997-02-07,72,Mozzarella di Giovanni,27.8,10,0.0,2,9.21,Consolidated Holdings,London,UK,2,United Package,4,Dairy Products,24 - 200 g pkgs.,34.8,14,0,0,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,CONSH,Consolidated Holdings,London,UK,55.378.051,-3.435.973,8,Callahan Laura,Inside Sales Coordinator,1994-03-05,Seattle,USA
